i,pct_f,type
1358,50.0,3.0
1359,75.0,3.0
1360,17.0,3.0
1361,64.0,3.0
1362,0.0,4.0
1363,40.0,5.0
1364,50.0,4.0
1365,30.0,6.0
1366,50.0,3.0
1367,32.0,7.0
1368,17.0,3.0
1369,70.0,3.0
1370,50.0,3.0
1371,25.0,3.0
1372,53.0,5.0
1373,0.0,7.0
1374,36.0,7.0
1375,24.0,7.0
1376,51.0,7.0
1377,15.0,7.0
1378,33.0,4.0
1379,9.0,4.0
1380,47.0,3.0
1381,9.0,4.0
1382,38.0,3.0
1383,3.0,7.0
1384,68.0,3.0
1385,27.0,7.0
1386,29.0,4.0
1387,52.0,7.0
1388,22.0,3.0
1389,28.0,7.0
1390,0.0,3.0
1391,15.0,3.0
1392,18.0,4.0
1393,33.0,3.0
1394,30.0,4.0
1395,36.0,4.0
1396,92.0,3.0
1397,29.0,3.0
1398,25.0,4.0
1399,0.0,4.0
1400,0.0,4.0
1401,0.0,4.0
1402,50.0,4.0
1403,17.0,4.0
1404,33.0,4.0
1405,8.0,4.0
1406,67.0,4.0
1407,23.0,4.0
1408,33.0,4.0
1409,29.0,4.0
1410,15.0,4.0
1411,25.0,4.0
1412,30.0,4.0
1413,0.0,4.0
1414,31.0,4.0
1415,18.0,4.0
1416,33.0,4.0
1417,22.0,4.0
1418,17.0,4.0
1419,29.0,4.0
1420,0.0,4.0
1421,8.0,4.0
1422,33.0,4.0
1423,11.0,4.0
1424,44.0,4.0
1425,27.0,4.0
1426,15.0,4.0
1427,40.0,4.0
1428,0.0,4.0
1429,0.0,4.0
1430,18.0,4.0
1431,9.0,4.0
1432,33.0,4.0
1433,25.0,4.0
1434,33.0,4.0
1435,0.0,4.0
1436,25.0,4.0
1437,20.0,4.0
1438,0.0,4.0
1439,100.0,4.0
1440,24.0,7.0
1441,25.0,4.0
1442,15.0,4.0
1443,45.0,3.0
1444,67.0,4.0
1445,36.0,4.0
1446,30.0,4.0
1447,15.0,5.0
1448,40.0,3.0
1449,5.0,1.0
1450,4.0,1.0
1451,0.0,1.0
1452,14.0,1.0
1453,25.0,1.0
1454,28.0,4.0
1455,0.0,4.0
1456,33.0,3.0
1457,42.0,8.0
1458,15.0,8.0
1459,20.0,8.0
1460,17.0,8.0
1461,50.0,8.0
1462,27.0,8.0
1463,34.0,8.0
1464,18.0,8.0
1465,26.0,8.0
1466,23.0,8.0
1467,28.0,8.0
1468,21.0,8.0
1469,21.0,8.0
1470,21.0,8.0
1471,18.0,8.0
1472,22.0,8.0
1473,40.0,8.0
1474,27.0,8.0
1475,35.0,8.0
1476,37.0,8.0
1477,56.0,8.0
1478,26.0,8.0
1479,24.0,8.0
1480,25.0,8.0
1481,32.0,8.0
1482,25.0,8.0
1483,21.0,8.0
1484,46.0,8.0
1485,18.0,8.0
1486,20.0,8.0
1487,36.0,8.0
1488,27.0,8.0
1489,24.0,8.0
1490,19.0,8.0
1491,19.0,8.0
1492,11.0,8.0
1493,15.0,8.0
1494,25.0,8.0
1495,30.0,8.0
1496,12.0,8.0
1497,30.0,8.0
1498,26.0,8.0
1499,27.0,8.0
1500,24.0,8.0
1501,39.0,8.0
1502,30.0,8.0
1503,12.0,8.0
1504,20.0,8.0
1505,38.0,8.0
1506,28.0,8.0
1507,44.0,8.0
1508,25.0,8.0
1509,32.0,8.0
1510,63.0,8.0
1511,44.0,8.0
1512,45.0,8.0
1513,32.0,8.0
1514,20.0,7.0
1515,17.0,7.0
1516,67.0,3.0
1517,8.0,4.0
1518,14.0,8.0
1519,26.0,8.0
1520,20.0,8.0
1521,14.0,7.0
1522,60.0,9.0
1523,43.0,9.0
1524,0.0,3.0
1525,7.0,7.0
1526,32.0,9.0
1527,25.0,9.0
1528,0.0,9.0
1529,38.0,9.0
1530,26.0,7.0
1531,0.0,2.0
1532,31.0,9.0
1533,33.0,4.0
1534,18.0,9.0
1535,14.0,9.0
1536,0.0,9.0
1537,29.0,9.0
1538,25.0,4.0
1539,8.0,9.0
1540,36.0,7.0
1541,35.0,7.0
1542,57.0,3.0
1543,0.0,3.0
1544,21.0,8.0
1545,18.0,8.0
1546,23.0,8.0
1547,20.0,8.0
1548,10.0,9.0
1549,25.0,4.0
1550,41.0,7.0
1551,21.0,7.0
1552,20.0,4.0
1553,0.0,4.0
1554,8.0,4.0
1555,36.0,4.0
1556,33.0,4.0
1557,43.0,4.0
1558,0.0,4.0
1559,12.0,4.0
1560,7.0,4.0
1561,29.0,3.0
1562,0.0,4.0
1563,12.0,4.0
1564,33.0,4.0
1565,50.0,4.0
1566,8.0,4.0
1567,0.0,4.0
1568,0.0,4.0
1569,13.0,4.0
1570,10.0,7.0
1571,8.0,7.0
1572,7.0,4.0
1573,13.0,1.0
1574,8.0,2.0
1575,6.0,1.0
1576,10.0,1.0
1577,2.0,1.0
1578,15.0,7.0
1579,62.0,4.0
1580,12.0,4.0
1581,43.0,4.0
1582,20.0,4.0
1583,33.0,4.0
1584,11.0,4.0
1585,38.0,4.0
1586,10.0,9.0
1587,8.0,9.0
1588,35.0,5.0
1589,33.0,9.0
1590,33.0,9.0
1591,0.0,9.0
1592,0.0,9.0
1593,20.0,9.0
1594,10.0,9.0
1595,32.0,9.0
1596,12.0,9.0
1597,0.0,9.0
1598,10.0,9.0
1599,26.0,9.0
1600,20.0,9.0
1601,0.0,9.0
1602,50.0,9.0
1603,50.0,3.0
1604,0.0,9.0
1605,17.0,9.0
1606,0.0,9.0
1607,20.0,9.0
1608,7.0,9.0
1609,24.0,9.0
1610,13.0,9.0
1611,20.0,3.0
1612,40.0,4.0
1613,20.0,4.0
1614,0.0,4.0
1615,57.0,3.0
1616,21.0,3.0
1617,10.0,4.0
1618,0.0,4.0
1619,28.0,4.0
1620,33.0,3.0
1621,33.0,4.0
1622,50.0,4.0
1623,8.0,1.0
1624,5.0,1.0
1625,13.0,1.0
1626,9.0,1.0
1627,40.0,9.0
1628,100.0,4.0
1629,36.0,7.0
1630,55.0,8.0
1631,33.0,9.0
1632,33.0,8.0
1633,23.0,8.0
1634,18.0,8.0
1635,0.0,4.0
1636,32.0,3.0
1637,7.0,8.0
1638,7.0,9.0
1639,38.0,9.0
1640,62.0,4.0
1641,38.0,4.0
1642,50.0,7.0
1643,7.0,3.0
1644,27.0,7.0
1645,17.0,4.0
1646,6.0,2.0
1647,15.0,3.0
1648,8.0,4.0
1649,25.0,4.0
1650,38.0,3.0
1651,25.0,3.0
1652,7.0,4.0
1653,17.0,4.0
1654,10.0,4.0
1655,33.0,1.0
1656,5.0,1.0
1657,0.0,4.0
1658,9.0,2.0
1659,0.0,4.0
1660,0.0,4.0
1661,5.0,2.0
1662,12.0,4.0
1663,9.0,7.0
1664,50.0,4.0
1665,7.0,4.0
1666,0.0,2.0
1667,3.0,2.0
1668,14.0,2.0
1669,5.0,2.0
1670,3.0,2.0
1671,10.0,2.0
1672,4.0,2.0
1673,50.0,4.0
1674,24.0,4.0
1675,0.0,4.0
1676,3.0,4.0
1677,6.0,4.0
1678,0.0,4.0
1679,9.0,2.0
1680,0.0,2.0
1681,0.0,2.0
1682,0.0,4.0
1683,5.0,2.0
1684,8.0,4.0
1685,12.0,2.0
1686,22.0,7.0
1687,21.0,7.0
1688,15.0,4.0
1689,14.0,4.0
1690,61.0,3.0
1691,7.0,7.0
1692,46.0,7.0
1693,0.0,4.0
1694,0.0,4.0
1695,18.0,10.0
1696,11.0,4.0
1697,27.0,11.0
1698,38.0,10.0
1699,12.0,10.0
1700,25.0,4.0
1701,19.0,4.0
1702,0.0,4.0
1703,38.0,7.0
1704,25.0,10.0
1705,17.0,4.0
1706,5.0,7.0
1707,100.0,10.0
1708,8.0,4.0
1709,22.0,11.0
1710,27.0,11.0
1711,57.0,7.0
1712,5.0,7.0
1713,0.0,7.0
1714,41.0,10.0
1715,27.0,10.0
1716,13.0,11.0
1717,19.0,10.0
1718,17.0,7.0
1719,25.0,10.0
1720,17.0,4.0
1721,4.0,1.0
1722,17.0,7.0
1723,6.0,11.0
1724,0.0,10.0
1725,3.0,11.0
1726,9.0,4.0
1727,12.0,4.0
1728,5.0,4.0
1729,0.0,4.0
1730,17.0,4.0
1731,32.0,4.0
1732,10.0,4.0
1733,31.0,10.0
1734,36.0,10.0
1735,24.0,8.0
1736,26.0,7.0
1737,10.0,4.0
1738,5.0,4.0
1739,56.0,10.0
1740,0.0,10.0
1741,0.0,4.0
1742,50.0,4.0
1743,28.0,11.0
1744,12.0,10.0
1745,30.0,10.0
1746,25.0,7.0
1747,3.0,4.0
1748,7.0,4.0
1749,57.0,10.0
1750,0.0,10.0
1751,10.0,10.0
1752,10.0,7.0
1753,33.0,10.0
1754,100.0,3.0
1755,9.0,3.0
1756,45.0,3.0
1757,7.0,10.0
1758,56.0,10.0
1759,30.0,10.0
1760,0.0,9.0
1761,25.0,7.0
1762,0.0,4.0
1763,0.0,4.0
1764,100.0,4.0
1765,21.0,4.0
1766,27.0,11.0
1767,0.0,4.0
1768,0.0,1.0
1769,53.0,6.0
1770,50.0,4.0
1771,0.0,3.0
1772,64.0,3.0
1773,46.0,4.0
1774,27.0,10.0
1775,10.0,4.0
1776,25.0,4.0
1777,47.0,3.0
1778,73.0,10.0
1779,8.0,4.0
1780,0.0,4.0
1781,17.0,4.0
1782,33.0,3.0
1783,25.0,3.0
1784,17.0,4.0
1785,0.0,1.0
1786,29.0,1.0
1787,29.0,3.0
1788,18.0,7.0
1789,8.0,4.0
1790,22.0,4.0
1791,8.0,1.0
1792,20.0,4.0
1793,26.0,10.0
1794,25.0,1.0
1795,0.0,1.0
1796,0.0,1.0
1797,40.0,1.0
1798,12.0,4.0
1799,44.0,3.0
1800,21.0,6.0
1801,0.0,6.0
1802,25.0,6.0
1803,4.0,6.0
1804,5.0,6.0
1805,0.0,6.0
1806,47.0,4.0
1807,12.0,6.0
1808,0.0,6.0
1809,0.0,6.0
1810,3.0,6.0
1811,13.0,6.0
1812,11.0,6.0
1813,0.0,6.0
1814,6.0,6.0
1815,19.0,6.0
1816,9.0,6.0
1817,10.0,6.0
1818,14.0,6.0
1819,20.0,6.0
1820,0.0,6.0
1821,24.0,6.0
1822,7.0,6.0
1823,4.0,6.0
1824,24.0,6.0
1825,0.0,6.0
1826,5.0,6.0
1827,17.0,6.0
1828,0.0,4.0
1829,0.0,6.0
1830,5.0,6.0
1831,11.0,6.0
1832,0.0,6.0
1833,0.0,6.0
1834,19.0,6.0
1835,0.0,6.0
1836,11.0,6.0
1837,0.0,6.0
1838,0.0,6.0
1839,17.0,6.0
1840,5.0,6.0
1841,15.0,6.0
1842,0.0,6.0
1843,15.0,6.0
1844,13.0,6.0
1845,6.0,6.0
1846,0.0,6.0
1847,0.0,6.0
1848,5.0,6.0
1849,20.0,2.0
1850,23.0,7.0
1851,10.0,7.0
1852,14.0,6.0
1853,2.0,6.0
1854,0.0,3.0
1855,8.0,4.0
1856,8.0,2.0
1857,0.0,2.0
1858,5.0,6.0
1859,9.0,6.0
1860,18.0,6.0
1861,4.0,6.0
1862,35.0,10.0
1863,0.0,4.0
1864,11.0,3.0
1865,5.0,4.0
1866,21.0,7.0
1867,11.0,7.0
1868,15.0,6.0
1869,0.0,6.0
1870,8.0,6.0
1871,30.0,4.0
1872,23.0,7.0
1873,0.0,6.0
1874,10.0,7.0
1875,22.0,3.0
1876,17.0,7.0
1877,30.0,4.0
1878,25.0,4.0
1879,37.0,3.0
1880,5.0,5.0
1881,25.0,4.0
1882,19.0,4.0
1883,0.0,6.0
1884,40.0,4.0
1885,20.0,3.0
1886,0.0,4.0
1887,33.0,3.0
1888,25.0,3.0
1889,50.0,4.0
1890,0.0,2.0
1891,0.0,4.0
1892,7.0,2.0
1893,7.0,2.0
1894,5.0,2.0
1895,22.0,4.0
1896,0.0,4.0
1897,57.0,4.0
1898,0.0,4.0
1899,0.0,3.0
1900,13.0,4.0
1901,30.0,4.0
1902,0.0,4.0
1903,0.0,4.0
1904,100.0,4.0
1905,38.0,4.0
1906,0.0,4.0
1907,14.0,4.0
1908,40.0,3.0
1909,50.0,4.0
1910,25.0,1.0
1911,0.0,1.0
1912,0.0,1.0
1913,10.0,7.0
1914,0.0,4.0
1915,19.0,7.0
1916,0.0,1.0
1917,0.0,1.0
1918,0.0,7.0
1919,67.0,7.0
1920,39.0,7.0
1921,50.0,4.0
1922,81.0,3.0
1923,24.0,4.0
1924,14.0,7.0
1925,100.0,4.0
1926,100.0,4.0
1927,20.0,5.0
1928,15.0,2.0
1929,25.0,4.0
1930,7.0,2.0
1931,33.0,10.0
1932,70.0,4.0
1933,75.0,4.0
1934,0.0,4.0
1935,0.0,4.0
1936,14.0,3.0
1937,0.0,1.0
1938,33.0,4.0
1939,0.0,1.0
1940,41.0,5.0
1941,40.0,3.0
1942,0.0,4.0
1943,19.0,7.0
1944,33.0,7.0
1945,14.0,2.0
1946,6.0,4.0
1947,23.0,4.0
1948,0.0,7.0
1949,50.0,7.0
1950,3.0,7.0
1951,0.0,4.0
1952,12.0,11.0
1953,67.0,4.0
1954,31.0,7.0
1955,18.0,4.0
1956,64.0,6.0
1957,21.0,6.0
1958,4.0,6.0
1959,17.0,6.0
1960,25.0,3.0
1961,20.0,3.0
1962,29.0,11.0
1963,0.0,7.0
1964,38.0,4.0
1965,5.0,7.0
1966,0.0,3.0
1967,50.0,4.0
1968,43.0,3.0
1969,50.0,4.0
1970,60.0,4.0
1971,20.0,4.0
1972,0.0,2.0
1973,0.0,4.0
1974,0.0,7.0
1975,29.0,10.0
1976,0.0,3.0
1977,0.0,1.0
1978,8.0,5.0
1979,0.0,4.0
1980,0.0,7.0
1981,89.0,3.0
1982,33.0,4.0
1983,20.0,4.0
1984,0.0,4.0
1985,39.0,3.0
1986,0.0,4.0
1987,14.0,4.0
1988,43.0,3.0
1989,15.0,4.0
1990,0.0,3.0
1991,50.0,3.0
1992,71.0,4.0
1993,22.0,3.0
1994,48.0,8.0
1995,0.0,4.0
1996,20.0,4.0
1997,0.0,4.0
1998,100.0,4.0
1999,0.0,4.0
2000,0.0,4.0
2001,0.0,4.0
2002,50.0,4.0
2003,57.0,4.0
2004,0.0,3.0
2005,30.0,11.0
2006,0.0,4.0
2007,7.0,2.0
2008,0.0,8.0
2009,8.0,1.0
2010,6.0,1.0
2011,5.0,1.0
2012,13.0,1.0
2013,14.0,1.0
2014,12.0,1.0
2015,18.0,1.0
2016,7.0,1.0
2017,6.0,1.0
2018,10.0,1.0
2019,5.0,1.0
2020,8.0,1.0
2021,4.0,1.0
2022,4.0,1.0
2023,50.0,3.0
2024,7.0,1.0
2025,100.0,1.0
2026,12.0,2.0
2027,22.0,2.0
2028,14.0,2.0
2029,0.0,1.0
2030,25.0,1.0
2031,3.0,1.0
2032,2.0,1.0
2033,7.0,1.0
2034,1.0,1.0
2035,45.0,3.0
2036,44.0,3.0
2037,26.0,3.0
2038,25.0,3.0
2039,54.0,3.0
2040,11.0,5.0
2041,75.0,3.0
2042,33.0,3.0
2043,9.0,6.0
2044,60.0,3.0
2045,32.0,3.0
2046,17.0,3.0
2047,7.0,3.0
2048,20.0,3.0
2049,30.0,3.0
2050,19.0,5.0
2051,0.0,3.0
2052,25.0,3.0
2053,28.0,5.0
2054,57.0,3.0
2055,11.0,6.0
2056,25.0,3.0
2057,17.0,6.0
2058,19.0,3.0
2059,10.0,3.0
2060,45.0,5.0
2061,22.0,3.0
2062,50.0,3.0
2063,14.0,3.0
2064,8.0,3.0
2065,50.0,7.0
2066,22.0,3.0
2067,35.0,3.0
2068,55.0,3.0
2069,27.0,3.0
2070,54.0,3.0
2071,32.0,7.0
2072,48.0,3.0
2073,17.0,3.0
2074,47.0,3.0
2075,53.0,3.0
2076,28.0,3.0
2077,50.0,3.0
2078,20.0,5.0
2079,0.0,3.0
2080,33.0,3.0
2081,29.0,3.0
2082,10.0,6.0
2083,42.0,3.0
2084,66.0,3.0
2085,54.0,3.0
2086,39.0,4.0
2087,22.0,6.0
2088,9.0,6.0
2089,69.0,3.0
2090,33.0,3.0
2091,43.0,3.0
2092,14.0,3.0
2093,6.0,3.0
2094,29.0,5.0
2095,31.0,5.0
2096,17.0,3.0
2097,21.0,3.0
2098,34.0,3.0
2099,21.0,4.0
2100,20.0,3.0
2101,44.0,3.0
2102,22.0,5.0
2103,13.0,6.0
2104,16.0,4.0
2105,16.0,3.0
2106,33.0,3.0
2107,35.0,7.0
2108,54.0,3.0
2109,40.0,3.0
2110,40.0,3.0
2111,33.0,3.0
2112,14.0,3.0
2113,33.0,3.0
2114,80.0,3.0
2115,38.0,3.0
2116,12.0,5.0
2117,18.0,5.0
2118,18.0,6.0
2119,47.0,3.0
2120,33.0,3.0
2121,14.0,3.0
2122,22.0,5.0
2123,0.0,3.0
2124,25.0,3.0
2125,38.0,3.0
2126,33.0,3.0
2127,28.0,5.0
2128,30.0,3.0
2129,14.0,5.0
2130,22.0,3.0
2131,33.0,3.0
2132,14.0,3.0
2133,32.0,3.0
2134,10.0,6.0
2135,26.0,3.0
2136,23.0,3.0
2137,19.0,6.0
2138,12.0,3.0
2139,0.0,3.0
2140,9.0,5.0
2141,29.0,3.0
2142,60.0,3.0
2143,60.0,3.0
2144,42.0,3.0
2145,29.0,6.0
2146,33.0,3.0
2147,50.0,3.0
2148,17.0,4.0
2149,30.0,4.0
2150,50.0,3.0
2151,30.0,3.0
2152,0.0,3.0
2153,6.0,3.0
2154,21.0,3.0
2155,33.0,3.0
2156,21.0,5.0
2157,0.0,3.0
2158,50.0,3.0
2159,33.0,3.0
2160,20.0,3.0
2161,15.0,5.0
2162,18.0,3.0
2163,44.0,3.0
2164,16.0,4.0
2165,42.0,3.0
2166,15.0,3.0
2167,62.0,3.0
2168,27.0,3.0
2169,0.0,3.0
2170,13.0,4.0
2171,10.0,6.0
2172,38.0,3.0
2173,33.0,3.0
2174,28.0,3.0
2175,0.0,6.0
2176,27.0,3.0
2177,21.0,3.0
2178,26.0,3.0
2179,0.0,3.0
2180,9.0,3.0
2181,19.0,3.0
2182,27.0,3.0
2183,26.0,3.0
2184,12.0,4.0
2185,43.0,3.0
2186,14.0,3.0
2187,0.0,4.0
2188,12.0,6.0
2189,17.0,3.0
2190,17.0,3.0
2191,25.0,3.0
2192,12.0,5.0
2193,50.0,3.0
2194,12.0,4.0
2195,58.0,3.0
2196,56.0,3.0
2197,17.0,3.0
2198,41.0,5.0
2199,50.0,3.0
2200,57.0,3.0
2201,61.0,3.0
2202,25.0,3.0
2203,12.0,6.0
2204,37.0,3.0
2205,18.0,3.0
2206,11.0,7.0
2207,17.0,3.0
2208,33.0,7.0
2209,47.0,3.0
2210,36.0,3.0
2211,0.0,3.0
2212,26.0,5.0
2213,5.0,6.0
2214,12.0,6.0
2215,17.0,4.0
2216,27.0,6.0
2217,31.0,3.0
2218,31.0,3.0
2219,38.0,3.0
2220,40.0,3.0
2221,12.0,4.0
2222,37.0,5.0
2223,24.0,3.0
2224,0.0,4.0
2225,48.0,3.0
2226,50.0,3.0
2227,39.0,3.0
2228,41.0,4.0
2229,38.0,6.0
2230,15.0,6.0
2231,45.0,3.0
2232,54.0,3.0
2233,50.0,3.0
2234,16.0,3.0
2235,7.0,6.0
2236,23.0,3.0
2237,18.0,5.0
2238,67.0,3.0
2239,18.0,3.0
2240,60.0,3.0
2241,35.0,3.0
2242,27.0,3.0
2243,21.0,4.0
2244,16.0,5.0
2245,11.0,6.0
2246,28.0,3.0
2247,46.0,3.0
2248,25.0,3.0
2249,46.0,3.0
2250,12.0,3.0
2251,57.0,3.0
2252,38.0,3.0
2253,25.0,3.0
2254,0.0,3.0
2255,38.0,3.0
2256,20.0,3.0
2257,4.0,6.0
2258,11.0,6.0
2259,17.0,3.0
2260,8.0,6.0
2261,11.0,6.0
2262,24.0,5.0
2263,30.0,3.0
2264,29.0,3.0
2265,0.0,3.0
2266,3.0,5.0
2267,29.0,3.0
2268,22.0,3.0
2269,65.0,3.0
2270,0.0,3.0
2271,43.0,3.0
2272,0.0,3.0
2273,44.0,3.0
2274,50.0,3.0
2275,21.0,7.0
2276,33.0,3.0
2277,25.0,4.0
2278,25.0,3.0
2279,0.0,3.0
2280,24.0,5.0
2281,20.0,5.0
2282,38.0,7.0
2283,0.0,4.0
2284,14.0,3.0
2285,18.0,3.0
2286,75.0,3.0
2287,29.0,3.0
2288,32.0,3.0
2289,11.0,3.0
2290,28.0,3.0
2291,50.0,4.0
2292,11.0,5.0
2293,23.0,5.0
2294,53.0,3.0
2295,7.0,6.0
2296,19.0,7.0
2297,13.0,3.0
2298,41.0,3.0
2299,11.0,3.0
2300,30.0,3.0
2301,17.0,3.0
2302,0.0,3.0
2303,7.0,3.0
2304,27.0,3.0
2305,25.0,3.0
2306,38.0,6.0
2307,21.0,4.0
2308,27.0,3.0
2309,39.0,3.0
2310,35.0,3.0
2311,50.0,3.0
2312,0.0,3.0
2313,43.0,3.0
2314,20.0,3.0
2315,43.0,3.0
2316,12.0,6.0
2317,36.0,3.0
2318,47.0,3.0
2319,27.0,3.0
2320,16.0,5.0
2321,33.0,3.0
2322,8.0,4.0
2323,0.0,3.0
2324,10.0,3.0
2325,28.0,3.0
2326,22.0,7.0
2327,7.0,6.0
2328,60.0,3.0
2329,6.0,3.0
2330,54.0,3.0
2331,16.0,3.0
2332,25.0,3.0
2333,29.0,3.0
2334,20.0,3.0
2335,0.0,3.0
2336,40.0,3.0
2337,12.0,5.0
2338,8.0,6.0
2339,35.0,6.0
2340,41.0,3.0
2341,0.0,3.0
2342,25.0,3.0
2343,0.0,3.0
2344,36.0,7.0
2345,55.0,3.0
2346,30.0,3.0
2347,61.0,3.0
2348,19.0,5.0
2349,15.0,3.0
2350,38.0,3.0
2351,33.0,3.0
2352,11.0,3.0
2353,35.0,3.0
2354,29.0,3.0
2355,50.0,3.0
2356,20.0,7.0
2357,36.0,3.0
2358,31.0,3.0
2359,5.0,6.0
2360,39.0,3.0
2361,9.0,6.0
2362,0.0,3.0
2363,10.0,4.0
2364,14.0,6.0
2365,12.0,3.0
2366,25.0,3.0
2367,12.0,4.0
2368,21.0,3.0
2369,27.0,3.0
2370,16.0,3.0
2371,13.0,3.0
2372,41.0,3.0
2373,21.0,4.0
2374,20.0,3.0
2375,31.0,3.0
2376,19.0,5.0
2377,15.0,3.0
2378,8.0,3.0
2379,9.0,7.0
2380,32.0,3.0
2381,47.0,3.0
2382,23.0,3.0
2383,33.0,3.0
2384,50.0,3.0
2385,25.0,3.0
2386,14.0,3.0
2387,5.0,6.0
2388,22.0,6.0
2389,22.0,5.0
2390,30.0,7.0
2391,55.0,3.0
2392,42.0,3.0
2393,83.0,6.0
2394,50.0,3.0
2395,30.0,3.0
2396,29.0,6.0
2397,41.0,3.0
2398,55.0,3.0
2399,75.0,3.0
2400,32.0,3.0
2401,41.0,4.0
2402,54.0,3.0
2403,0.0,3.0
2404,18.0,3.0
2405,0.0,3.0
2406,27.0,3.0
2407,8.0,3.0
2408,28.0,5.0
2409,36.0,4.0
2410,37.0,7.0
2411,53.0,3.0
2412,61.0,3.0
2413,64.0,3.0
2414,29.0,7.0
2415,35.0,3.0
2416,36.0,3.0
2417,11.0,6.0
2418,12.0,3.0
2419,24.0,3.0
2420,10.0,3.0
2421,36.0,5.0
2422,45.0,3.0
2423,50.0,3.0
2424,27.0,6.0
2425,48.0,3.0
2426,54.0,3.0
2427,71.0,3.0
2428,53.0,4.0
2429,48.0,3.0
2430,65.0,3.0
2431,70.0,3.0
2432,36.0,3.0
2433,11.0,3.0
2434,21.0,4.0
2435,42.0,5.0
2436,19.0,3.0
2437,29.0,3.0
2438,22.0,7.0
2439,25.0,5.0
2440,10.0,6.0
2441,44.0,3.0
2442,6.0,6.0
2443,67.0,3.0
2444,10.0,1.0
2445,9.0,6.0
2446,26.0,5.0
2447,40.0,4.0
2448,7.0,3.0
2449,0.0,3.0
2450,28.0,3.0
2451,23.0,7.0
2452,33.0,3.0
2453,19.0,4.0
2454,25.0,3.0
2455,15.0,4.0
2456,33.0,3.0
2457,21.0,3.0
2458,63.0,3.0
2459,9.0,6.0
2460,33.0,3.0
2461,18.0,3.0
2462,11.0,3.0
2463,25.0,7.0
2464,21.0,7.0
2465,28.0,4.0
2466,29.0,7.0
2467,52.0,3.0
2468,0.0,1.0
2469,18.0,4.0
2470,15.0,3.0
2471,17.0,5.0
2472,28.0,5.0
2473,68.0,3.0
2474,36.0,3.0
2475,21.0,5.0
2476,39.0,5.0
2477,57.0,3.0
2478,11.0,6.0
2479,11.0,6.0
2480,48.0,3.0
2481,6.0,3.0
2482,50.0,3.0
2483,12.0,3.0
2484,14.0,5.0
2485,11.0,3.0
2486,33.0,4.0
2487,10.0,3.0
2488,42.0,3.0
2489,24.0,4.0
2490,44.0,3.0
2491,25.0,4.0
2492,20.0,3.0
2493,35.0,5.0
2494,8.0,3.0
2495,8.0,3.0
2496,9.0,6.0
2497,7.0,6.0
2498,52.0,3.0
2499,36.0,6.0
2500,48.0,3.0
2501,7.0,6.0
2502,50.0,3.0
2503,61.0,3.0
2504,33.0,3.0
2505,54.0,3.0
2506,17.0,3.0
2507,17.0,3.0
2508,0.0,3.0
2509,2.0,6.0
2510,14.0,3.0
2511,13.0,3.0
2512,31.0,3.0
2513,29.0,5.0
2514,20.0,3.0
2515,18.0,7.0
2516,54.0,3.0
2517,64.0,3.0
2518,20.0,4.0
2519,38.0,3.0
2520,11.0,3.0
2521,19.0,6.0
2522,21.0,3.0
2523,6.0,3.0
2524,18.0,3.0
2525,0.0,3.0
2526,11.0,6.0
2527,16.0,5.0
2528,15.0,3.0
2529,14.0,6.0
2530,39.0,3.0
2531,14.0,3.0
2532,21.0,7.0
2533,10.0,6.0
2534,33.0,3.0
2535,40.0,3.0
2536,18.0,3.0
2537,20.0,3.0
2538,0.0,3.0
2539,67.0,3.0
2540,38.0,6.0
2541,41.0,3.0
2542,29.0,4.0
2543,53.0,3.0
2544,13.0,6.0
2545,6.0,6.0
2546,15.0,6.0
2547,25.0,3.0
2548,44.0,6.0
2549,15.0,6.0
2550,8.0,6.0
2551,9.0,6.0
2552,49.0,4.0
2553,26.0,7.0
2554,21.0,7.0
2555,14.0,4.0
2556,33.0,3.0
2557,37.0,3.0
2558,5.0,7.0
2559,5.0,4.0
2560,1.0,6.0
2561,17.0,3.0
2562,14.0,4.0
2563,45.0,3.0
2564,36.0,3.0
2565,55.0,3.0
2566,21.0,5.0
2567,24.0,5.0
2568,42.0,3.0
2569,36.0,3.0
2570,33.0,3.0
2571,53.0,7.0
2572,39.0,3.0
2573,15.0,6.0
2574,0.0,3.0
2575,24.0,3.0
2576,54.0,3.0
2577,45.0,3.0
2578,60.0,3.0
2579,27.0,3.0
2580,25.0,3.0
2581,9.0,4.0
2582,29.0,3.0
2583,18.0,6.0
2584,0.0,3.0
2585,18.0,5.0
2586,11.0,7.0
2587,28.0,3.0
2588,35.0,3.0
2589,33.0,3.0
2590,48.0,3.0
2591,14.0,7.0
2592,15.0,5.0
2593,32.0,3.0
2594,4.0,6.0
2595,1.0,6.0
2596,2.0,4.0
2597,58.0,3.0
2598,25.0,3.0
2599,16.0,3.0
2600,12.0,3.0
2601,6.0,5.0
2602,20.0,6.0
2603,0.0,3.0
2604,27.0,3.0
2605,60.0,3.0
2606,0.0,3.0
2607,57.0,3.0
2608,36.0,3.0
2609,19.0,7.0
2610,30.0,3.0
2611,74.0,3.0
2612,65.0,3.0
2613,33.0,3.0
2614,47.0,3.0
2615,28.0,5.0
2616,48.0,4.0
2617,50.0,3.0
2618,25.0,3.0
2619,62.0,3.0
2620,15.0,4.0
2621,25.0,5.0
2622,33.0,3.0
2623,20.0,3.0
2624,45.0,3.0
2625,0.0,3.0
2626,22.0,3.0
2627,24.0,7.0
2628,5.0,5.0
